Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1961F,Y1961N,Y1962,Y1962F,Y1962N,Y1963,Y1963F,Y1963N,Y1964,Y1964F,Y1964N,Y1965,Y1965F,Y1965N,Y1966,Y1966F,Y1966N,Y1967,Y1967F,Y1967N,Y1968,Y1968F,Y1968N,Y1969,Y1969F,Y1969N,Y1970,Y1970F,Y1970N,Y1971,Y1971F,Y1971N,Y1972,Y1972F,Y1972N,Y1973,Y1973F,Y1973N,Y1974,Y1974F,Y1974N,Y1975,Y1975F,Y1975N,Y1976,Y1976F,Y1976N,Y1977,Y1977F,Y1977N,Y1978,Y1978F,Y1978N,Y1979,Y1979F,Y1979N,Y1980,Y1980F,Y1980N,Y1981,Y1981F,Y1981N,Y1982,Y1982F,Y1982N,Y1983,Y1983F,Y1983N,Y1984,Y1984F,Y1984N,Y1985,Y1985F,Y1985N,Y1986,Y1986F,Y1986N,Y1987,Y1987F,Y1987N,Y1988,Y1988F,Y1988N,Y1989,Y1989F,Y1989N,Y1990,Y1990F,Y1990N,Y1991,Y1991F,Y1991N,Y1992,Y1992F,Y1992N,Y1993,Y1993F,Y1993N,Y1994,Y1994F,Y1994N,Y1995,Y1995F,Y1995N,Y1996,Y1996F,Y1996N,Y1997,Y1997F,Y1997N,Y1998,Y1998F,Y1998N,Y1999,Y1999F,Y1999N,Y2000,Y2000F,Y2000N,Y2001,Y2001F,Y2001N,Y2002,Y2002F,Y2002N,Y2003,Y2003F,Y2003N,Y2004,Y2004F,Y2004N,Y2005,Y2005F,Y2005N,Y2006,Y2006F,Y2006N,Y2007,Y2007F,Y2007N,Y2008,Y2008F,Y2008N,Y2009,Y2009F,Y2009N,Y2010,Y2010F,Y2010N,Y2011,Y2011F,Y2011N,Y2012,Y2012F,Y2012N,Y2013,Y2013F,Y2013N,Y2014,Y2014F,Y2014N,Y2015,Y2015F,Y2015N,Y2016,Y2016F,Y2016N,Y2017,Y2017F,Y2017N,Y2018,Y2018F,Y2018N,Y2019,Y2019F,Y2019N,Y2020,Y2020F,Y2020N,Y2021,Y2021F,Y2021N,Y2022,Y2022F,Y2022N,Y2023,Y2023F,Y2023N,Y2024,Y2024F,Y2024N,Y2025,Y2025F,Y2025N
102,'364,Iran (Islamic Republic of),6655,Permanent meadows and pastures,7208,Share in Agricultural land,%,74.24,E,,74.21,E,,74.14,E,,74.06,E,,73.99,E,,73.97,E,,73.89,E,,73.83,E,,73.74,E,,73.7,E,,73.15,E,,72.37,E,,71.57,E,,72.18,E,,72.8,E,,73.39,E,,73.71,E,,74.74,E,,73.45,E,,76.24,E,,75.5,E,,74.74,E,,74.31,E,,73.9,E,,73.71,E,,73.31,E,,72.91,E,,72.73,E,,72.93,E,,73.17,E,,71.43,E,,71.33,E,,70.93,E,,70.92,E,,70.86,E,,71.4,E,,72.06,E,,71.93,E,,72.23,E,,74.1,E,,73.01,A,,72.76,A,,72.51,A,,72.26,A,,61.98,E,,61.7,A,,61.41,A,,63.2,E,,63.14,E,,63.34,E,,63.54,E,,63.74,E,,64.14,E,,64.14,E,,64.14,E,,64.14,E,,63.48,E,,62.83,E,,62.73,E,,62.68,E,,62.63,E,,62.63,E,,62.63,E,,,,,,,
102,'364,Iran (Islamic Republic of),6655,Permanent meadows and pastures,7209,Share in Land area,%,27.01,E,,27.01,E,,27.01,E,,27.01,E,,27.01,E,,27.01,E,,27.01,E,,27.01,E,,27.01,E,,27.01,E,,27.01,E,,27.01,E,,27.01,E,,27.01,E,,27.01,E,,27.01,E,,27.01,E,,27.01,E,,27.01,E,,27.01,E,,27.01,E,,27.01,E,,27.01,E,,27.01,E,,27.32,E,,27.32,E,,27.32,E,,27.63,E,,27.63,E,,27.63,E,,27.63,E,,27.94,E,,27.94,E,,27.94,E,,27.94,E,,28.24,E,,28.24,E,,28.61,E,,28.24,E,,28.61,E,,28.61,A,,28.61,A,,28.61,A,,28.61,A,,18.13,E,,18.13,A,,18.13,A,,18.11,E,,18.1,E,,18.1,E,,18.1,E,,18.1,E,,18.1,E,,18.1,E,,18.1,E,,18.1,E,,18.17,E,,18.17,E,,18.17,E,,18.17,E,,18.17,E,,18.17,E,,18.17,E,,,,,,,
102,'364,Iran (Islamic Republic of),6656,Perm. meadows & pastures - Cultivated,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,A,,50,A,,51,A,,50,A,,57,A,,65,A,,62,A,,41,A,,15,A,,15,A,,15,A,,15,A,,15,A,,15,A,,15,A,,15,A,,15,I,,15,I,,15,I,,15,I,,15,I,,15,I,,15,I,,,,,,,
102,'364,Iran (Islamic Republic of),6659,Perm. meadows & pastures - Nat. growing,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46511,A,,46550,A,,46549,A,,46550,A,,29467,I,,29459,I,,29462,I,,29462,I,,29462,I,,29462,I,,29462,I,,29462,I,,29462,I,,29462,I,,29462,I,,29462,I,,29462,I,,29462,I,,29462,I,,29462,I,,29462,I,,29462,I,,29462,I,,,,,,,
102,'364,Iran (Islamic Republic of),6646,Forest land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10751,X,,10751,I,,10751,I,,10751,I,,10751,I,,10751,I,,10751,I,,10751,I,,10751,I,,10751,I,,10751,X,,10751,I,,10751,I,,10751,I,,10751,I,,10751,I,,10751,I,,10751,I,,10751,I,,10751,I,,10751,X,,10751,I,,10751,I,,10751,I,,10751,I,,10751,X,,10751,I,,10751,I,,10751,I,,10751,I,,10751,X,,10751,I,,10751,I,,10751,I,,10751,I,,10751,X,
102,'364,Iran (Islamic Republic of),6646,Forest land,72151,Carbon stock in living biomass,million t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.63,X,,847.791,I,,851.952,I,,856.113,I,,860.274,I,,864.435,I,,868.596,I,,872.757,I,,876.918,I,,881.079,I,,885.24,X,,886.068,I,,886.896,I,,887.724,I,,888.552,I,,889.38,I,,890.208,I,,891.036,I,,891.864,I,,892.692,I,,893.52,X,,893.52,I,,893.52,I,,893.52,I,,893.52,I,,893.52,X,,892.508,I,,891.496,I,,890.484,I,,889.472,I,,888.46,X,,888.46,I,,888.46,I,,888.46,I,,888.46,I,,888.46,X,
102,'364,Iran (Islamic Republic of),6646,Forest land,7209,Share in Land area,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,E,,6.6,E,,6.6,E,,6.6,E,,6.6,E,,6.6,E,,6.6,E,,6.6,E,,6.6,E,,6.6,E,,6.6,E,,6.6,E,,6.6,E,,6.6,E,,6.6,E,,6.6,E,,6.6,E,,6.6,E,,6.6,E,,6.6,E,,6.6,E,,6.6,E,,6.6,E,,6.6,E,,6.6,E,,6.6,E,,6.6,E,,6.63,E,,6.63,E,,6.63,E,,6.63,E,,6.63,E,,6.63,E,,6.63,E,,,,,,,
102,'364,Iran (Islamic Republic of),6717,Naturally regenerating forest,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9192.11,X,,9192.11,I,,9192.11,I,,9192.11,I,,9192.11,I,,9192.11,I,,9192.11,I,,9192.11,I,,9192.11,I,,9192.11,I,,9192.11,X,,9192.11,I,,9192.11,I,,9192.11,I,,9192.11,I,,9192.11,I,,9192.11,I,,9192.11,I,,9192.11,I,,9192.11,I,,9192.11,X,,9192.11,I,,9192.11,I,,9192.11,I,,9192.11,I,,9192.11,X,,9192.11,I,,9192.11,I,,9192.11,I,,9192.11,I,,9192.11,X,,9192.11,I,,9192.11,I,,9192.11,I,,9192.11,I,,9192.11,X,
102,'364,Iran (Islamic Republic of),6717,Naturally regenerating forest,7210,Share in Forest land,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.5,X,,85.5,E,,85.5,E,,85.5,E,,85.5,E,,85.5,E,,85.5,E,,85.5,E,,85.5,E,,85.5,E,,85.5,X,,85.5,E,,85.5,E,,85.5,E,,85.5,E,,85.5,E,,85.5,E,,85.5,E,,85.5,E,,85.5,E,,85.5,X,,85.5,E,,85.5,E,,85.5,E,,85.5,E,,85.5,X,,85.5,E,,85.5,E,,85.5,E,,85.5,E,,85.5,X,,85.5,E,,85.5,E,,85.5,E,,85.5,E,,85.5,X,
102,'364,Iran (Islamic Republic of),6714,Primary Forest,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.87,X,,194.87,I,,194.87,I,,194.87,I,,194.87,I,,194.87,I,,194.87,I,,194.87,I,,194.87,I,,194.87,I,,194.87,X,,194.87,I,,194.87,I,,194.87,I,,194.87,I,,194.87,I,,194.87,I,,194.87,I,,194.87,I,,194.87,I,,194.87,X,,194.87,I,,194.87,I,,194.87,I,,194.87,I,,194.87,X,,194.87,I,,194.87,I,,194.87,I,,194.87,I,,194.87,X,,194.87,I,,194.87,I,,194.87,I,,194.87,I,,194.87,X,
102,'364,Iran (Islamic Republic of),6716,Planted Forest,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.89,X,,1558.89,I,,1558.89,I,,1558.89,I,,1558.89,I,,1558.89,I,,1558.89,I,,1558.89,I,,1558.89,I,,1558.89,I,,1558.89,X,,1558.89,I,,1558.89,I,,1558.89,I,,1558.89,I,,1558.89,I,,1558.89,I,,1558.89,I,,1558.89,I,,1558.89,I,,1558.89,X,,1558.89,I,,1558.89,I,,1558.89,I,,1558.89,I,,1558.89,X,,1558.892,I,,1558.894,I,,1558.896,I,,1558.898,I,,1558.9,X,,1558.898,I,,1558.896,I,,1558.894,I,,1558.892,I,,1558.89,X,
102,'364,Iran (Islamic Republic of),6716,Planted Forest,7210,Share in Forest land,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,X,,14.5,E,,14.5,E,,14.5,E,,14.5,E,,14.5,E,,14.5,E,,14.5,E,,14.5,E,,14.5,E,,14.5,X,,14.5,E,,14.5,E,,14.5,E,,14.5,E,,14.5,E,,14.5,E,,14.5,E,,14.5,E,,14.5,E,,14.5,X,,14.5,E,,14.5,E,,14.5,E,,14.5,E,,14.5,X,,14.5,E,,14.5,E,,14.5,E,,14.5,E,,14.5,X,,14.5,E,,14.5,E,,14.5,E,,14.5,E,,14.5,X,
102,'364,Iran (Islamic Republic of),6670,Other land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90625,I,,89128,I,,88338,I,,87973,I,,87968,I,,87917,I,,87698,I,,88293,I,,87338,I,,88438,I,,89241,I,,88302,I,,88081,I,,87860,I,,87639,I,,104494,I,,104273,I,,104052,I,,105440,I,,105438.8,I,,105585.6,I,,105732.4,I,,105879.2,I,,106171,I,,106171,I,,106171,I,,106171,I,,105064,I,,104584,I,,104511,I,,104471,I,,104432,I,,104432,I,,104432,I,,,,,,,
102,'364,Iran (Islamic Republic of),6680,Inland waters,5110,Area,1000 ha,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,11639,I,,12265,I,,12265,I,,12265,I,,12265,I,,12265,I,,12265,I,,12265,I,,,,,,,
102,'364,Iran (Islamic Republic of),6690,Land area equipped for irrigation,5110,Area,1000 ha,4700,I,,4750,I,,4800,I,,4850,I,,4900,I,,4950,I,,5000,I,,5050,I,,5100,I,,5200,I,,5251,A,,5350,I,,6263,A,,6000,I,,5900,I,,5840,A,,5617,A,,5611,A,,5280,I,,4948,A,,5315,I,,5664,A,,6000,I,,6400,I,,6800,I,,7000,I,,7000,I,,7000,I,,7000,I,,7000,I,,7000,I,,7000,I,,7264,X,,7264,I,,7264,I,,7397,A,,7329,A,,7562,A,,7715,I,,7870,I,,8020,A,,8075,I,,8132,X,,8436,A,,8574,A,,8715,A,,8856,A,,8993,A,,9133,A,,9273,A,,9413,A,,9553,A,,9600,I,,9600,I,,9600,I,,9600,I,,9600,I,,9600,I,,9600,I,,9600,I,,9600,I,,9600,I,,9600,I,,,,,,,
102,'364,Iran (Islamic Republic of),6690,Land area equipped for irrigation,7252,Share in Cropland,%,30.78,E,,31.07,E,,31.27,E,,31.47,E,,31.67,E,,31.98,E,,32.15,E,,32.37,E,,32.55,E,,33.12,E,,32.51,A,,31.85,E,,35.83,A,,35.38,E,,35.89,E,,36.61,A,,35.79,A,,37.74,A,,33.19,E,,36.08,A,,37.22,E,,38.1,A,,39.45,E,,41.18,E,,42.85,E,,43.21,E,,42.35,E,,41.49,E,,41.92,E,,42.42,E,,38.9,E,,38.28,E,,38.94,E,,38.93,E,,38.83,E,,40.14,E,,41.1,E,,41.58,E,,43.62,E,,48.33,E,,46.57,A,,46.29,E,,46.03,E,,47.17,A,,47.35,A,,47.55,A,,47.74,A,,52.34,A,,53.07,A,,54.35,A,,55.65,A,,56.97,A,,58.26,E,,58.26,E,,58.26,E,,58.26,E,,56.61,E,,55.05,E,,54.82,E,,54.7,E,,54.58,E,,54.58,E,,54.58,E,,,,,,,
102,'364,Iran (Islamic Republic of),6616,Land area actually irrigated,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8445.58,A,,8426.8,A,,8702.7,A,,8851.1,A,,8851.1,I,,8851.1,I,,8851.1,I,,,,,,,
102,'364,Iran (Islamic Republic of),6611,Agriculture area actually irrigated,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8156,A,,7927.4,A,,7865.8,A,,7804.2,A,,7742.6,A,,7681,A,,7619.4,A,,7619.4,A,,7619,A,,,,,7972,I,,7972,I,,7972,I,,7972,I,,7972,I,,7972,I,,,,,,,
102,'364,Iran (Islamic Republic of),6611,Agriculture area actually irrigated,7208,Share in Agricultural land,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.47,E,,16.98,E,,16.9,E,,16.82,E,,16.74,E,,16.71,E,,16.58,E,,16.58,E,,16.58,E,,,,,16.99,E,,16.97,E,,16.95,E,,16.94,E,,16.94,E,,16.94,E,,,,,,,
102,'364,Iran (Islamic Republic of),6694,Cropland area actually irrigated,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8156,I,,7927.4,I,,7865.8,I,,7804.2,I,,7742.6,I,,7681,A,,7619.4,A,,7619.4,A,,7619,A,,,,,7972,I,,7972,I,,7972,I,,,,,,,,,,,,,,,,
102,'364,Iran (Islamic Republic of),6671,Agriculture area under organic agric.,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.75,I,,9,I,,7,A,,43.3,A,,42.63,I,,12.16,A,,12.16,A,,14.6,I,,19,I,,12,I,,12,I,,12,I,,12,I,,7,I,,7,I,,15.4125,I,,,,,,,
102,'364,Iran (Islamic Republic of),6671,Agriculture area under organic agric.,7208,Share in Agricultural land,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,E,,0.02,E,,0.02,E,,0.09,E,,0.09,E,,0.03,E,,0.03,E,,0.03,E,,0.04,E,,0.03,E,,0.03,E,,0.03,E,,0.03,E,,0.01,E,,0.01,E,,0.03,E,,,,,,,
102,'364,Iran (Islamic Republic of),6672,Agriculture area certified organic,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,I,,8,I,,6,A,,14.4,A,,41.35,I,,9.71,A,,9.71,A,,12.6,I,,8,I,,11,I,,11,I,,11,I,,11,I,,7,I,,7,I,,15.3489,I,,,,,,,
102,'364,Iran (Islamic Republic of),6668,Cropland area under organic agric.,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9,I,,11.916,I,,11.916,I,,11.916,I,,11.916,I,,11.916,I,,,,,,,,,,
102,'364,Iran (Islamic Republic of),6669,Cropland area certified organic,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,I,,10.748,I,,10.748,I,,10.748,I,,10.748,I,,10.748,I,,,,,,,,,,
102,'364,Iran (Islamic Republic of),6762,Land used for aquaculture,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28001,A,,28001,I,,28001,I,,,,,,,
103,'368,Iraq,6600,Country area,5110,Area,1000 ha,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,A,,43832,I,,43832,I,,43832,I,,43832,I,,43832,I,,43524,I,,43524,I,,43524,I,,43524,I,,43505.2,A,,43505.2,A,,43505.2,A,,43505.2,A,,43505.2,A,,43505.2,A,,43505,A,,43505,A,,43505,A,,43505,A,,43505,I,,,,,,,
103,'368,Iraq,6601,Land area,5110,Area,1000 ha,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,A,,43737,I,,43737,I,,43737,I,,43737,I,,43737,I,,43432,I,,43432,I,,43432,I,,43432,I,,43412.8,A,,43412.8,A,,43412.8,A,,43412.8,A,,43412.8,A,,43412.8,A,,43413,A,,43413,I,,43413,I,,43413,I,,43413,I,,,,,,,
103,'368,Iraq,6602,Agriculture,5110,Area,1000 ha,8800,I,,8855,I,,8910,I,,8865,I,,8920,I,,8925,I,,8980,I,,8985,I,,8990,I,,8993,I,,8999,I,,9160,I,,9170,I,,9280,I,,9285,I,,9285,I,,9285,I,,9389,I,,9439,I,,9439,I,,9439,I,,9450,I,,9450,I,,9450,I,,9465,I,,9482.7,I,,9466.2,I,,9510.5,I,,9231.4,I,,9237.8,I,,9628.1,I,,9542,I,,9872.7,I,,9323.5,I,,9065.3,I,,9070.3,I,,8647.5,I,,8638.9,I,,8480.1,I,,8495.2,I,,8486.1,I,,8684.1,I,,8684.9,I,,8629.5,I,,8775.4,I,,8978.4,I,,9133.7,I,,8201.2,I,,7845.8,I,,8218.7,I,,8526.3,I,,8568.1,I,,8885.35,I,,9334.2,I,,9274.8,I,,9322.7,I,,9338.8,I,,9379,I,,9450.8,I,,9453.4,I,,9483.1,I,,9454.7,I,,9477.4,I,,,,,,,
103,'368,Iraq,6610,Agricultural land,5110,Area,1000 ha,8800,I,,8855,I,,8910,I,,8865,I,,8920,I,,8925,I,,8980,I,,8985,I,,8990,I,,8993,I,,8999,I,,9160,I,,9170,I,,9280,I,,9285,I,,9285,I,,9285,I,,9389,I,,9439,I,,9439,I,,9439,I,,9450,I,,9450,I,,9450,I,,9465,I,,9482.7,I,,9466.2,I,,9510.5,I,,9231.4,I,,9237.8,I,,9628.1,I,,9542,I,,9872.7,I,,9323.5,I,,9065.3,I,,9070.3,I,,8647.5,I,,8638.9,I,,8480.1,I,,8495.2,I,,8486.1,I,,8684.1,I,,8684.9,I,,8629.5,I,,8775.4,I,,8978.4,I,,9133.7,I,,8201.2,I,,7845.8,I,,8218.7,I,,8526.3,I,,8568.1,I,,8885.35,I,,9334.2,I,,9274.8,I,,9322.7,I,,9338.8,I,,9379,I,,9450.8,I,,9453.4,I,,9483.1,I,,9454.7,I,,9477.4,I,,,,,,,
103,'368,Iraq,6610,Agricultural land,7209,Share in Land area,%,20.12,E,,20.25,E,,20.37,E,,20.27,E,,20.39,E,,20.41,E,,20.53,E,,20.54,E,,20.55,E,,20.56,E,,20.58,E,,20.94,E,,20.97,E,,21.22,E,,21.23,E,,21.23,E,,21.23,E,,21.47,E,,21.58,E,,21.58,E,,21.58,E,,21.61,E,,21.61,E,,21.61,E,,21.64,E,,21.68,E,,21.64,E,,21.74,E,,21.11,E,,21.12,E,,22.01,E,,21.82,E,,22.57,E,,21.32,E,,20.73,E,,20.74,E,,19.77,E,,19.75,E,,19.39,E,,19.42,E,,19.4,E,,19.86,E,,19.86,E,,19.73,E,,20.06,E,,20.53,E,,20.88,E,,18.75,E,,18.06,E,,18.92,E,,19.63,E,,19.73,E,,20.47,E,,21.5,E,,21.36,E,,21.47,E,,21.51,E,,21.6,E,,21.77,E,,21.78,E,,21.84,E,,21.78,E,,21.83,E,,,,,,,
103,'368,Iraq,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,USD_PPP/ha,220.26,E,,244.66,E,,212.18,E,,231.51,E,,240.51,E,,253.71,E,,269.11,E,,283.12,E,,300.32,E,,281.56,E,,298.92,E,,334.76,E,,281.51,E,,278.73,E,,284.94,E,,321.01,E,,334.55,E,,340.99,E,,320.17,E,,341.41,E,,338.77,E,,379.49,E,,353.65,E,,376.19,E,,460.19,E,,439.99,E,,406.07,E,,424.31,E,,465.36,E,,511.59,E,,337.2,E,,371.64,E,,421.77,E,,436.88,E,,460.14,E,,463.93,E,,477.37,E,,513.04,E,,493.2,E,,481.01,E,,553.73,E,,606.06,E,,480.9,E,,469.42,E,,498.25,E,,488.53,E,,464.63,E,,466.53,E,,490.78,E,,538.24,E,,560.87,E,,563.69,E,,614.18,E,,552.37,E,,323.27,E,,336.22,E,,331.71,E,,324.45,E,,520.47,E,,624.04,E,,534.27,E,,444.91,E,,444.64,E,,,,,,,
103,'368,Iraq,6620,Cropland,5110,Area,1000 ha,4700,I,,4755,I,,4810,I,,4865,I,,4920,I,,4925,I,,4980,I,,4985,I,,4990,I,,4993,I,,4999,A,,5160,I,,5170,I,,5280,I,,5285,I,,5285,I,,5285,I,,5389,I,,5439,I,,5439,I,,5439,I,,5450,I,,5450,I,,5450,I,,5465,I,,5482.7,I,,5466.2,I,,5510.5,I,,5231.4,I,,5237.8,I,,5628.1,I,,5542,I,,5872.7,I,,5323.5,I,,5065.3,I,,5070.3,I,,4647.5,I,,4638.9,I,,4480.1,I,,4495.2,I,,4486.1,I,,4684.1,I,,4684.9,I,,4629.5,I,,4775.4,I,,4978.4,I,,5133.7,I,,4201.2,I,,3845.8,I,,4218.7,I,,4526.3,I,,4568.1,I,,4885.35,I,,5334.2,I,,5274.8,I,,5322.7,I,,5338.8,I,,5379,I,,5450.8,I,,5453.4,I,,5498.1,I,,5469.7,I,,5492.4,I,,,,,,,
