Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","196","Cyprus","5110","Area","6671","Agriculture area under organic agric.","2018","2018","1000 ha","6","A","Official figure",""
"RL","Land Use","196","Cyprus","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","4.53","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6671","Agriculture area under organic agric.","2019","2019","1000 ha","6.24","A","Official figure",""
"RL","Land Use","196","Cyprus","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2019","2019","%","4.98","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6671","Agriculture area under organic agric.","2020","2020","1000 ha","5.918","A","Official figure",""
"RL","Land Use","196","Cyprus","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2020","2020","%","4.64","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6671","Agriculture area under organic agric.","2021","2021","1000 ha","7.737","A","Official figure",""
"RL","Land Use","196","Cyprus","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2021","2021","%","6.36","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6671","Agriculture area under organic agric.","2022","2022","1000 ha","7.749","A","Official figure",""
"RL","Land Use","196","Cyprus","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2022","2022","%","6.3","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6671","Agriculture area under organic agric.","2023","2023","1000 ha","10.47","A","Official figure",""
"RL","Land Use","196","Cyprus","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2023","2023","%","8.12","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6672","Agriculture area certified organic","2010","2010","1000 ha","2.13","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6672","Agriculture area certified organic","2011","2011","1000 ha","2.13","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6672","Agriculture area certified organic","2012","2012","1000 ha","3.6","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6672","Agriculture area certified organic","2013","2013","1000 ha","3.7","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6672","Agriculture area certified organic","2014","2014","1000 ha","2.4","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6672","Agriculture area certified organic","2015","2015","1000 ha","3.3","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6672","Agriculture area certified organic","2016","2016","1000 ha","3.1","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6672","Agriculture area certified organic","2017","2017","1000 ha","3.8","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6672","Agriculture area certified organic","2018","2018","1000 ha","3.8","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6672","Agriculture area certified organic","2019","2019","1000 ha","5.382","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6672","Agriculture area certified organic","2020","2020","1000 ha","5.289","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6672","Agriculture area certified organic","2021","2021","1000 ha","5.419","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6672","Agriculture area certified organic","2022","2022","1000 ha","5.418","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6672","Agriculture area certified organic","2023","2023","1000 ha","6.891","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6668","Cropland area under organic agric.","2012","2012","1000 ha","3.6","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6668","Cropland area under organic agric.","2013","2013","1000 ha","3.9","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6668","Cropland area under organic agric.","2014","2014","1000 ha","3.5","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6668","Cropland area under organic agric.","2015","2015","1000 ha","4.3","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6668","Cropland area under organic agric.","2016","2016","1000 ha","5.515","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6668","Cropland area under organic agric.","2017","2017","1000 ha","5.518","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6668","Cropland area under organic agric.","2018","2018","1000 ha","5.897","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6668","Cropland area under organic agric.","2019","2019","1000 ha","6.068","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6668","Cropland area under organic agric.","2020","2020","1000 ha","5.732","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6668","Cropland area under organic agric.","2021","2021","1000 ha","7.553","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6668","Cropland area under organic agric.","2022","2022","1000 ha","7.563","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6668","Cropland area under organic agric.","2023","2023","1000 ha","10.155","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6669","Cropland area certified organic","2012","2012","1000 ha","3.2","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6669","Cropland area certified organic","2013","2013","1000 ha","3.4","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6669","Cropland area certified organic","2014","2014","1000 ha","2.1","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6669","Cropland area certified organic","2015","2015","1000 ha","2.9","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6669","Cropland area certified organic","2016","2016","1000 ha","3.041","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6669","Cropland area certified organic","2017","2017","1000 ha","3.725","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6669","Cropland area certified organic","2018","2018","1000 ha","3.724","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6669","Cropland area certified organic","2019","2019","1000 ha","5.293","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6669","Cropland area certified organic","2020","2020","1000 ha","5.142","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6669","Cropland area certified organic","2021","2021","1000 ha","5.261","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6669","Cropland area certified organic","2022","2022","1000 ha","5.248","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6669","Cropland area certified organic","2023","2023","1000 ha","6.721","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2012","2012","1000 ha","0.3","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2013","2013","1000 ha","0.3","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2014","2014","1000 ha","0.4","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2015","2015","1000 ha","0.4","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2016","2016","1000 ha","0.085","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2017","2017","1000 ha","0.082","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2018","2018","1000 ha","0.103","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2019","2019","1000 ha","0.172","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2020","2020","1000 ha","0.1856","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2021","2021","1000 ha","0.1834","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2022","2022","1000 ha","0.1861","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2023","2023","1000 ha","0.187","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6682","Perm. meadows & pastures area certified organic","2012","2012","1000 ha","0.3","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6682","Perm. meadows & pastures area certified organic","2013","2013","1000 ha","0.3","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6682","Perm. meadows & pastures area certified organic","2014","2014","1000 ha","0.3","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6682","Perm. meadows & pastures area certified organic","2015","2015","1000 ha","0.3","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6682","Perm. meadows & pastures area certified organic","2016","2016","1000 ha","0.059","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6682","Perm. meadows & pastures area certified organic","2017","2017","1000 ha","0.075","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6682","Perm. meadows & pastures area certified organic","2018","2018","1000 ha","0.076","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6682","Perm. meadows & pastures area certified organic","2019","2019","1000 ha","0.089","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6682","Perm. meadows & pastures area certified organic","2020","2020","1000 ha","0.1468","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6682","Perm. meadows & pastures area certified organic","2021","2021","1000 ha","0.1586","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6682","Perm. meadows & pastures area certified organic","2022","2022","1000 ha","0.1699","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6682","Perm. meadows & pastures area certified organic","2023","2023","1000 ha","0.1703","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6664","Cropland area under conventional tillage","2016","2016","1000 ha","34.8","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6665","Cropland area under conservation tillage","2016","2016","1000 ha","44.2","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6666","Cropland area under zero or no tillage","2016","2016","1000 ha","3.2","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6774","Cropland area under protective cover","2020","2020","1000 ha","0.4897","A","Official figure",""
"RL","Land Use","196","Cyprus","5110","Area","6774","Cropland area under protective cover","2021","2021","1000 ha","0.4902","I","Value imputed by a receiving agency",""
"RL","Land Use","196","Cyprus","5110","Area","6774","Cropland area under protective cover","2022","2022","1000 ha","0.4907","I","Value imputed by a receiving agency",""
"RL","Land Use","196","Cyprus","5110","Area","6774","Cropland area under protective cover","2023","2023","1000 ha","0.4912","A","Official figure",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6602","Agriculture","2010","2010","1000 ha","2673.288","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6602","Agriculture","2011","2011","1000 ha","2632.1","I","Value imputed by a receiving agency",""
"RL","Land Use","408","Democratic People's Republic of Korea","5110","Area","6602","Agriculture","2012","2012","1000 ha","2631.3","I","Value imputed by a receiving agency",""
